FIPS,State,County,Unreliable,% Fair or Poor Health,Average Number of Physically Unhealthy Days,Average Number of Mentally Unhealthy Days,% Low Birthweight,% Adults with Obesity,Food Environment Index,% Physically Inactive,% With Access to Exercise Opportunities,% Driving Deaths with Alcohol Involvement,Average Daily PM2.5,% Drive Alone to Work,% Long Commute - Drives Alone,Unnamed: 0,NatWalkInd,D4A,TotEmp,TotPop,D2A_JPHH,D5AR,CBSA_POP,CBSA_EMP,Pct_AO0,D4C,Pct_AO1,Pct_AO2p,D3APO,D3AAO,D4D
48153,Texas,Floyd County,,21.7,4.0110213067,4.8677068968,9.3253968254,39.1,7.7,31.3,75.083302481,20.0,6.4,82.397504456,28.2,101,5.270833333375,,209.125,734.0,0.705001142375,1495.875,0.0,0.0,0.05341333825,,0.3098602425,0.636726419375,2.111636293875,0.679818523125,
48157,Texas,Fort Bend County,,12.9,2.7486236804,4.0746067929,8.6120705326,30.6,8.1,21.6,87.930780927,28.0,10.7,76.261448244,57.4,103,7.968899521617225,617.921,910.6985645933014,3537.5215311004786,1.168846852076555,183748.66028708132,6779104.0,2975382.0,0.0281701749473684,4.5515384615384615,0.2522515511578947,0.7195782738899521,12.439227667114832,1.1329798902057415,9.981744267192308
48159,Texas,Franklin County,,13.4,3.1841305966,4.7599030531,5.919395466,34.1,6.3,21.1,23.718505647,13.333333333,8.9,75.488618073,38.5,105,4.5,,475.2857142857143,1525.571428571429,0.7552339188571429,3503.428571428572,0.0,0.0,0.0253508502857142,,0.255948074,0.7187010755714286,1.0542978888571428,0.7939932661428571,
48161,Texas,Freestone County,,19.7,4.0285767333,5.1261051653,7.602739726,38.1,6.5,27.6,33.341908927,19.607843137,9.0,88.122495707,41.9,106,6.230769230615384,,377.46153846153845,1516.076923076923,0.6995534733846154,2121.692307692308,0.0,0.0,0.0547071319230769,,0.3129635392307692,0.6323293289999999,3.874948852307692,0.5191432429230769,
48163,Texas,Frio County,,25.5,4.2013165733,4.5018687302,9.7432905484,40.8,6.7,36.3,39.58118031,11.111111111,9.1,80.793004674,18.7,108,5.736111111083333,,508.8333333333333,1616.1666666666667,1.32653205925,2722.9166666666665,19394.0,6106.0,0.0632367014166666,,0.37486903675,0.47856092825,6.904788286083334,0.2360933066666667,
48165,Texas,Gaines County,,21.9,4.1594685751,5.1230195671,5.6283978254,36.2,7.9,30.8,49.532364108,13.793103448,7.3,70.350404313,20.8,110,7.6410256407692305,,449.7692307692308,1563.1538461538462,1.1162469148461538,2268.153846153846,0.0,0.0,0.0435721596923076,,0.2849141602307692,0.6715136800769231,12.662099290615384,0.1186196232307692,
48167,Texas,Galveston County,,15.1,3.2679802578,4.7809071486,8.5685021015,35.6,7.1,23.3,85.07051973,34.31372549,7.9,80.488935878,40.8,111,7.878865979350516,,556.2680412371134,1686.0257731958764,1.5969006938762886,66312.5824742268,6779104.0,2975382.0,0.0749376597319587,,0.349525357984536,0.5703823430979381,15.48732440991237,0.7511146955309278,
48171,Texas,Gillespie County,,14.1,3.2152602415,4.7468576869,8.1187010078,34.6,7.9,22.0,56.628624883,28.947368421,8.2,73.925863521,22.0,114,6.62499999975,,645.0625,1638.0,1.0155151391875,3034.9375,26208.0,10321.0,0.0474270528125,,0.2989406371874999,0.6536323099375,4.2042620970625,0.2982328505625,
48175,Texas,Goliad County,,18.9,3.8350476424,4.9558311946,8.1027667984,38.2,7.0,27.5,50.328009127,26.666666667,9.0,78.777589134,55.5,117,5.027777777833333,,187.5,1255.1666666666667,0.5007284883333334,1860.1666666666667,99501.0,37681.0,0.0836629771666666,,0.2692371583333333,0.6470998645,2.5630465838333336,0.4581946453333334,
48177,Texas,Gonzales County,,21.3,4.0124442023,4.8604862425,8.8122605364,40.7,6.4,31.6,49.651452704,20.833333333,9.3,81.373460376,38.9,118,6.3437500004375,,440.375,1291.6875,1.0816582214375,2780.5625,0.0,0.0,0.0726935866875,,0.3087265135,0.61857989975,7.846722616499999,0.5043491827500001,
48179,Texas,Gray County,,20.1,4.0535081995,5.0903577396,7.1428571429,38.9,6.8,28.7,88.948037876,11.538461538,6.0,78.795608295,18.8,119,7.708333333541667,,309.7916666666667,945.2083333333334,0.8835564115416666,3313.333333333333,23570.0,7677.0,0.0582893416666666,,0.2885179472083333,0.6531927111666667,13.899373522708332,0.2259803044999999,
48181,Texas,Grayson County,,15.8,3.5491307756,5.0113668754,7.9365079365,37.0,7.3,24.7,77.878606789,23.636363636,9.1,78.298955864,31.9,120,6.378623188456522,,474.6304347826087,1397.391304347826,0.9546532652608696,14197.54347826087,128560.0,43666.0,0.0494497794347826,,0.3272823605760869,0.6232678600543479,9.406140961086956,1.0192203121956522,
48183,Texas,Gregg County,,19.4,3.9301436039,5.4237171592,8.7272127361,38.7,6.4,28.5,81.012403513,22.900763359,9.5,83.263870095,21.0,122,7.543859649,,798.2,1299.9368421052632,2.136492739136842,21960.4,284503.0,114358.0,0.0687110684105263,,0.3499905686210526,0.5812983629684211,11.199050844526315,0.5992688190526315,
48185,Texas,Grimes County,,20.5,4.0252835299,5.0606043662,9.0909090909,39.7,6.5,28.9,31.911985787,26.229508197,9.6,79.591454273,54.2,123,5.000000000055556,,273.3888888888889,1535.0,0.596026775,6582.333333333333,0.0,0.0,0.0528085291666666,,0.2754277168333333,0.6717637541666667,2.9663439519444443,0.8649638792222222,
48187,Texas,Guadalupe County,,15.5,3.2481996654,4.5976188437,8.0744374367,37.9,7.3,25.6,64.8605144,33.333333333,9.8,81.385530849,42.2,124,6.346846846743243,,489.44594594594594,2096.445945945946,0.8047493163513514,48875.89189189189,2426204.0,979988.0,0.0342639482297297,,0.2697536596351351,0.6959823921216216,9.217030458891893,0.6608307711067568,
48189,Texas,Hale County,,22.4,4.0146277901,4.6942442311,8.5445094217,38.2,7.1,32.5,65.066724064,18.518518519,6.6,84.741242612,20.6,125,6.755555555433333,,389.8666666666667,1137.1,1.1286999857,5810.966666666666,34113.0,11696.0,0.0505956560666666,,0.3520782913,0.5973260526333333,9.5901572024,1.1275216073666667,
48191,Texas,Hall County,x,22.9,4.3177517449,5.1203963555,10.179640719,40.4,6.1,31.6,31.539823009,0.0,6.3,76.540084388,24.6,126,6.111111111333333,,200.33333333333331,1024.6666666666667,0.4380994200000001,457.6666666666667,0.0,0.0,0.0758386963333333,,0.291320498,0.6328408053333333,2.935986762,0.517523495,
48193,Texas,Hamilton County,,18.0,3.9217426386,5.1293603972,8.040201005,36.2,6.1,26.3,37.39965945,15.384615385,8.1,76.657912016,25.0,128,6.962962962444444,,265.1111111111111,918.7777777777778,0.782261176,1336.5555555555557,0.0,0.0,0.0536720076666666,,0.2590446258888889,0.6872833664444444,4.767677576111111,0.4401428842222222,
48195,Texas,Hansford County,,21.6,4.0788835748,4.9982945472,6.6413662239,38.6,8.2,30.3,61.911069063,0.0,6.0,83.193277311,27.8,129,7.4666666674,,413.6,1109.4,1.2316159516,989.6,0.0,0.0,0.0317685256,,0.2895539102,0.6786775644,8.0610798784,0.5327728696,
48197,Texas,Hardeman County,,19.0,3.961597555,5.1143144484,4.3795620438,38.0,6.9,27.5,34.939419555,37.5,7.0,80.184082296,19.5,130,7.9000000002,,231.2,790.4,0.9201557464,1161.2,0.0,0.0,0.0516527366,,0.3141583082,0.634188955,9.4552863656,0.5436507946,
48199,Texas,Hardin County,,16.0,3.6678686609,5.0141251338,8.9017102823,37.1,6.6,25.7,66.107663033,14.516129032,9.2,86.003042817,48.8,131,5.270270270324325,,356.6216216216216,1523.7567567567569,0.7285851502432432,9277.918918918918,395636.0,154215.0,0.0566904142972972,,0.3100857157027027,0.6332238701891892,3.9253303604054057,0.6422297873513514,
48201,Texas,Harris County,,18.0,3.3152979692,4.553528968,8.7783547757,37.7,7.2,28.7,90.971487874,32.079746262,10.7,76.200149264,47.2,132,11.430192786070428,479.2235068912711,1091.5722947761194,2146.699160447761,2.695731698990205,291909.48367537314,6779104.0,2975382.0,0.0670574844048507,10.07573665480427,0.3586916756888992,0.5733180040806903,16.764715288014926,2.0033719259907183,46.32871256814448
48203,Texas,Harrison County,,18.7,3.8898910124,5.0156158443,8.479741843,38.5,7.1,25.9,57.641743779,31.19266055,8.2,82.905213598,28.2,133,5.8205128205961545,,382.63461538461536,1281.6346153846157,1.0651687416730768,11016.923076923076,284503.0,114358.0,0.0569434274230769,,0.3338264123846154,0.609230160173077,6.633862495653846,0.6866416818076923,
48205,Texas,Hartley County,x,15.1,3.2767664815,4.4537749324,6.9506726457,35.9,7.4,23.4,73.857302118,26.315789474,5.0,88.388969521,11.5,134,6.4583333335,,646.0,1441.75,2.0969652605,1571.25,0.0,0.0,0.00237714375,,0.28879794075,0.708824915,7.5997230685,0.1894785585,
48207,Texas,Haskell County,,22.1,4.2874994482,5.1622703817,8.8414634146,37.1,6.6,31.0,66.67282127,35.714285714,7.2,76.122165664,20.6,135,7.083333333500001,,234.66666666666663,968.1666666666666,0.6659135191666666,658.6666666666666,0.0,0.0,0.065946967,,0.3332307171666667,0.6008223158333333,5.620670592166667,0.3491223761666666,
48209,Texas,Hays County,,14.7,3.1398184443,4.4187508396,6.9996640161,31.9,8.1,22.4,76.451359995,32.679738562,9.8,75.581136597,49.9,136,6.700000000049999,,787.1125,2551.875,2.5734622318625,44965.5,2058351.0,1004341.0,0.0382033487125,,0.2783116774999999,0.683484973775,6.6703084792750005,1.0915986269875,
48211,Texas,Hemphill County,,15.8,3.4330813762,4.8044798937,4.8991354467,34.5,7.9,24.9,82.998225902,33.333333333,6.3,69.729389553,18.8,137,6.833333333500001,,499.0,1015.25,1.53269594775,1071.5,0.0,0.0,0.0266251239999999,,0.26162932525,0.71174555075,4.555639141,0.42014604025,
48213,Texas,Henderson County,,18.9,4.0617164869,5.3325450754,7.6177068669,39.6,6.6,27.2,62.413877054,35.714285714,9.2,81.296136516,43.9,138,5.225308642,,299.77777777777777,1490.0,0.5916014737222223,4776.87037037037,80460.0,16188.0,0.0532876850185185,,0.3238226071666666,0.6228897077037038,4.5470151874629625,0.4906299168703704,
48215,Texas,Hidalgo County,,28.3,4.3398342324,4.9287259161,8.6074300215,42.9,4.9,33.4,62.805573388,33.21299639,10.7,78.59923254,23.7,140,7.176499508380531,,744.2035398230089,2505.5722713864307,1.3316611776076697,47155.80235988201,849389.0,252285.0,0.0765493698672566,,0.3729404247846608,0.5475603528879056,11.27858563179351,1.1436717931356932,
48217,Texas,Hill County,,17.7,3.8253101183,5.0434736837,7.9505300353,37.1,7.6,26.2,50.426492725,14.516129032,9.1,81.239836076,42.4,141,6.4305555552083336,,375.0833333333333,1474.9583333333333,0.7101122370833334,5873.583333333333,0.0,0.0,0.0487390285,,0.325263472125,0.625997499375,6.044393152624999,0.8053713849583333,
48219,Texas,Hockley County,,21.0,4.0295797694,5.0263950096,9.2833092833,39.4,6.3,30.5,66.782745972,25.0,6.7,78.90349471,31.0,142,6.249999999833333,,550.1111111111111,1286.7777777777778,1.3021985168888888,9283.444444444443,23162.0,9902.0,0.044308394,,0.3436521524444444,0.6120394535555556,6.773603953611112,0.3709593613888888,
48221,Texas,Hood County,,14.0,3.2942342347,4.7885560746,7.0512820513,32.8,7.6,22.0,77.75901815,19.230769231,8.8,83.645278026,51.8,143,6.127777777933333,,468.8666666666667,1896.7,0.6911002562,11027.933333333332,56901.0,14066.0,0.031075802,,0.3426916500999999,0.6262325478333334,5.2835632503,0.6121184909333334,
48223,Texas,Hopkins County,,17.7,3.8163603946,5.0866234293,7.2887213321,36.7,7.0,26.1,51.110446625,16.666666667,8.9,83.385766012,23.7,144,5.413580246851852,,459.037037037037,1342.2222222222222,1.0921232434444446,5298.851851851852,36240.0,12394.0,0.033587139037037,,0.2759745438888889,0.690438316962963,4.030671439222222,1.1319719806296296,
48225,Texas,Houston County,,22.7,4.3335168619,5.1377212516,9.5457537854,41.6,6.0,30.1,54.056013777,29.545454545,9.1,86.802100608,38.5,145,5.126984127142857,,250.8571428571429,1093.095238095238,0.5954146557619048,1525.047619047619,0.0,0.0,0.0909686765238095,,0.3696357813809524,0.4917764946190476,3.6159209901904767,0.2780154606190476,
48227,Texas,Howard County,,20.7,3.9646189537,4.8178782444,9.7485253027,39.0,6.3,29.6,64.314400459,18.0,7.5,81.19584676,25.5,146,7.470238095571429,,391.5,1309.5357142857142,1.2550026246428572,4129.607142857143,36667.0,10962.0,0.0635175983571428,,0.4127870829285714,0.52369531875,11.333738959571429,1.1215101115,
48229,Texas,Hudspeth County,x,30.2,4.7854634816,5.0039797933,10.526315789,42.5,1.3,39.8,0.0312304809,18.181818182,5.3,73.870056497,31.5,147,4.5,,236.0,1366.0,1.120418302,252.66666666666663,841752.0,326612.0,0.0290941786666666,,0.3458506923333333,0.6250551293333334,0.070336321,0.0803897506666666,
48231,Texas,Hunt County,,17.5,3.7904818457,5.0932107423,8.6433394721,37.2,6.9,26.3,57.992516707,33.870967742,9.0,81.839579525,43.0,149,6.142076502557377,,490.8196721311475,1510.688524590164,0.9585118166393444,13532.737704918032,7189384.0,3545715.0,0.0718140179508196,,0.3212409318032787,0.6069450503114755,6.410306514606557,0.9936551110491804,
48233,Texas,Hutchinson County,,17.0,3.6724173398,4.9650327803,8.803728638,36.8,6.9,26.3,63.23907455,26.666666667,5.9,82.186371841,23.1,150,6.34090909109091,,384.5,980.5,1.5748370730454546,3948.409090909091,21571.0,8459.0,0.0530056530454545,,0.3117759264090909,0.6352184205454545,8.244541572681818,0.4907656700909091,
48235,Texas,Irion County,x,14.9,3.3411829259,4.7351267021,11.538461538,34.9,5.5,23.6,72.835426305,0.0,7.1,85.081967213,28.1,153,5.333333333500001,,410.0,762.0,1.247055888,1485.5,120131.0,46860.0,0.008982036,,0.3070459085,0.6839720555,5.35218724,0.2597060795,
48237,Texas,Jack County,,19.6,4.0786415354,5.0709810059,7.2900158479,37.8,6.0,28.0,63.609537299,16.666666667,7.9,84.361736859,37.7,154,5.916666666666667,,355.8333333333333,1473.6666666666667,0.6062260051666667,1745.6666666666667,0.0,0.0,0.0618403981666666,,0.3305167286666666,0.6076428733333333,4.7707288375,0.3955909685,
48239,Texas,Jackson County,,18.4,3.7964525094,5.0010862352,7.2108843537,36.3,7.2,28.1,54.089938618,35.714285714,8.9,77.909430287,42.8,155,5.545454545454546,,512.5454545454545,1347.2727272727273,1.0909332035454544,3306.181818181818,0.0,0.0,0.0490803671818181,,0.2750278200909091,0.675891813,1.0311576557272728,0.4950193881818182,
48241,Texas,Jasper County,,21.1,4.3493424246,5.4858988481,8.4089323098,39.1,6.3,29.4,33.802304427,18.421052632,9.0,81.182157395,41.9,156,5.30864197537037,,358.8888888888889,1314.962962962963,0.8619845642592593,2728.6666666666665,0.0,0.0,0.0565540672962963,,0.3749976715185185,0.5684482612962962,3.05283437037037,0.5152822914814815,
48243,Texas,Jeff Davis County,x,20.8,4.0764679742,4.9868670886,9.2592592593,38.4,6.8,29.2,44.338677355,40.0,5.1,63.67781155,26.0,157,5.083333333500001,,566.0,1117.0,1.09668229,706.0,0.0,0.0,0.0,,0.3322099255,0.6677900745,0.699474506,0.143161911,
48245,Texas,Jefferson County,,20.3,3.9309693166,4.7341398267,10.308434918,39.8,6.4,28.7,64.828516408,15.92039801,8.5,87.974215365,21.5,159,7.36956521736715,,574.7826086956521,1232.8985507246375,1.4875996894444443,26931.777777777777,395636.0,154215.0,0.0828598529661835,,0.3728845933864734,0.5249318821400967,14.421475345439614,1.3120960732753624,
48249,Texas,Jim Wells County,,24.0,4.0263479296,4.70008215,10.414114188,40.8,6.2,33.0,48.350518115,14.705882353,9.8,82.968401731,41.4,161,6.8978494623870965,,501.741935483871,1328.774193548387,1.3083632874193547,5937.612903225807,52547.0,18470.0,0.0723624896129032,,0.3735904182258064,0.5540470921935484,10.142391570516128,0.4207733525806451,
48251,Texas,Johnson County,,16.8,3.5644039766,4.9905625054,6.8209583277,37.2,7.6,25.3,63.291779444,16.0,9.5,87.494074605,59.0,162,6.099656357422681,,471.0103092783505,1685.3092783505156,0.8265048784123711,57451.56701030928,7189384.0,3545715.0,0.0277777291443298,,0.2994964224329897,0.6727258484123712,7.781098346525773,0.6624543722371133,
48253,Texas,Jones County,,20.4,4.0393396364,4.6592755791,7.5825156111,41.1,6.8,29.7,41.982403499,34.482758621,7.5,78.60678925,36.0,163,5.697916666625,,193.4375,1243.1875,0.5431576798125,4229.0625,170009.0,63094.0,0.06512540575,,0.3358532403124999,0.536521354,3.6509029180625,0.4050813562499999,
48255,Texas,Karnes County,,22.0,3.9735200863,4.5989346373,8.2516339869,39.5,7.6,31.3,51.84228416,13.636363636,9.2,78.690955306,24.7,164,6.166666666666667,,459.25,1282.25,1.642667991916667,2126.6666666666665,0.0,0.0,0.07278237625,,0.3359280368333333,0.5912895868333333,3.4709219866666667,0.4152426855,
48257,Texas,Kaufman County,,16.6,3.4982589084,4.9901392618,8.1678437889,36.1,7.9,25.0,65.989952515,27.397260274,9.3,81.131649796,59.2,165,7.129943502711864,336.9307692307693,493.6101694915254,2015.4237288135596,0.967975728,55812.76271186441,7189384.0,3545715.0,0.0476489850169491,,0.2629754956610169,0.6893755193559321,4.947343781322034,0.9668115306949152,
48259,Texas,Kendall County,,12.4,2.9882843846,4.5723591873,7.6547842402,33.2,8.6,19.8,79.184263421,26.923076923,8.8,72.921615202,49.0,166,6.753968253666666,,745.952380952381,1999.142857142857,1.4124256566190476,29840.42857142857,2426204.0,979988.0,0.04056129,,0.257856485047619,0.701582225,4.134316792114286,0.6224286569047619,
48265,Texas,Kerr County,,15.9,3.4367373995,4.8033748368,8.3084442031,36.2,7.3,23.7,60.306475531,33.333333333,8.2,74.236270528,22.5,170,6.803030302818183,,501.09090909090907,1556.5151515151515,0.9645466637272728,4685.727272727273,51365.0,16536.0,0.0352709434848484,,0.3618972534545455,0.6028318030909091,6.624513664181818,0.3552431914242424,
48267,Texas,Kimble County,,19.7,4.0095297955,5.0811115268,8.3591331269,37.7,6.6,27.9,66.262249183,2.6315789474,7.4,74.832535885,15.5,171,6.8666666666,,237.2,881.6,0.6085133,510.2,0.0,0.0,0.0532403452,,0.3718133762,0.5749462784,7.612485273600001,0.097229894,
48271,Texas,Kinney County,,22.5,4.0250083673,4.5088533452,6.7226890756,40.1,4.9,31.6,95.3978907,11.111111111,7.7,74.064403829,0.0,175,5.888888888666666,,130.33333333333334,1225.0,0.3511358146666666,737.3333333333334,0.0,0.0,0.0744516293333333,,0.4455364263333333,0.4800119443333333,0.8280811140000001,0.1760492403333333,
48273,Texas,Kleberg County,,22.4,3.9996379027,4.7860367981,8.2252559727,40.7,5.4,32.3,69.80992268,11.538461538,8.3,78.236935374,22.7,176,7.463768116130435,,436.6521739130435,1366.304347826087,1.270052367347826,8290.869565217392,32020.0,10211.0,0.1020038976086956,,0.3939797734782608,0.4605380678260869,11.29061195873913,0.6577442014782608,
48275,Texas,Knox County,,19.8,3.9310047899,4.9870936352,6.8322981366,37.5,7.5,28.5,40.858932299,33.333333333,7.1,85.326842837,15.4,177,6.04166666675,,216.75,933.25,0.6584981565,447.5,0.0,0.0,0.0301966445,,0.3703554435,0.599447912,2.72579391,0.86379005,
48277,Texas,Lamar County,,18.8,3.9819285049,5.2735319624,8.4627159414,38.8,5.7,26.8,62.04480115,14.285714286,8.9,81.390303299,15.9,180,6.434210526447369,,570.6842105263158,1303.4736842105262,1.4078141044210526,6130.473684210527,49532.0,21686.0,0.0869307941578947,,0.3508964526052631,0.5621727530789474,6.719464611342105,0.7075962079736842,
48279,Texas,Lamb County,,24.3,4.3690793015,5.026786391,8.5894405043,40.6,6.6,33.7,66.032962821,53.333333333,6.4,78.173719376,25.0,181,6.374999999916667,,268.75,1105.1666666666667,0.7193139130833334,2800.333333333333,0.0,0.0,0.0778183835,,0.2823433894166666,0.6398382271666666,6.056856133666667,0.8795224025,
48281,Texas,Lampasas County,,16.2,3.5895610152,5.0373836584,6.0264900662,34.8,7.3,24.4,71.762149165,10.714285714,8.6,79.990426041,38.7,182,5.499999999866666,,247.06666666666663,1376.0,0.5150979797999999,4134.533333333334,438265.0,119993.0,0.0569281116666666,,0.2780146173333333,0.6650572709333333,3.9909866664,0.4307833726666666,
48285,Texas,Lavaca County,,17.1,3.6690547125,5.0221206591,7.1911493546,36.2,7.9,25.8,50.794119093,27.272727273,9.1,81.310894597,31.4,184,6.398148148555555,,331.55555555555554,1107.8333333333333,0.9041260401111112,2112.555555555556,0.0,0.0,0.0570216854444444,,0.2785843641111111,0.6643939502777778,6.1515974205,0.3315543585,
48287,Texas,Lee County,,19.0,3.9290905169,5.0419359617,7.1917808219,37.6,7.7,27.7,53.209749399,28.125,9.2,73.688980966,45.1,185,4.666666666692308,,531.6153846153846,1304.0,1.2870714753076924,4007.6153846153848,0.0,0.0,0.024816437076923,,0.2278811692307692,0.7473023936153845,1.3077307813076924,0.3439288233846154,
48289,Texas,Leon County,,20.2,4.1560196127,5.2220979561,7.3342736248,38.3,6.5,28.3,19.326929194,20.0,8.9,84.398807552,44.5,186,4.410256410307692,,307.6923076923077,1315.2307692307693,0.693097133,1066.3076923076924,0.0,0.0,0.045893758,,0.2972588059230769,0.6568474359230769,0.9306786636153846,0.3806133965384615,
48291,Texas,Liberty County,,21.2,4.2931073518,5.3260146353,8.5500490677,39.8,7.0,30.4,46.215130746,19.259259259,9.6,81.446896812,64.7,188,5.104575163529412,,307.37254901960785,1605.137254901961,0.8589877651764706,13098.72549019608,6779104.0,2975382.0,0.0553769283529411,,0.3417918190196078,0.6028312526862746,3.007975793019608,0.5376124216470588,
48293,Texas,Limestone County,,20.9,4.1014948799,5.061606709,10.221550856,39.7,6.6,29.1,53.987176014,12.5,9.0,84.378740723,37.9,189,6.314814814833333,,332.6666666666667,1306.388888888889,0.8612705872222222,2784.833333333333,0.0,0.0,0.0626952108888889,,0.3397453905,0.5975593987777779,6.412790345944444,0.3274727705555555,
48297,Texas,Live Oak County,,23.5,4.2771057525,4.9020708261,7.2589382449,39.4,7.0,33.4,19.86766652,24.137931034,9.4,83.945790983,33.5,191,6.0500000001,,300.7,1212.3,0.9156886658,1050.9,0.0,0.0,0.0356887243999999,,0.3365654382999999,0.6277458374,4.1995683414,0.4763617041,
48299,Texas,Llano County,,16.0,3.5968524984,4.9055000972,8.0576759966,35.2,6.5,23.3,79.532081156,39.285714286,8.5,73.896166909,39.6,193,6.212962962777778,,240.77777777777777,1146.6666666666667,0.5914921748888889,1537.2777777777778,0.0,0.0,0.0357494726666666,,0.3009966283333333,0.6632538990555555,5.878870142277778,0.3264975643333333,
48303,Texas,Lubbock County,,18.0,3.6716949107,4.8279961509,8.5707294907,34.6,7.0,26.8,86.935961035,35.981308411,6.4,79.087332914,10.5,196,8.186274509813725,,738.0392156862745,1477.7156862745098,1.4019836228872549,44634.37254901961,313123.0,152685.0,0.059473094367647,,0.3403823994068627,0.5756347022843137,14.226185512789217,2.345396618887255,
48307,Texas,McCulloch County,,19.4,3.938068057,5.1210091588,7.5471698113,37.9,5.5,28.2,81.769331586,14.285714286,7.6,80.39039039,14.1,208,6.95,,272.5,809.8,0.8137000537000001,1156.6,0.0,0.0,0.0689636882,,0.3282701226,0.6027661892,8.6256703233,0.3122902201,
48309,Texas,McLennan County,,18.9,3.850722667,4.8132488258,8.5205170034,35.3,6.0,27.1,71.8860691,18.079096045,9.3,81.879119555,18.5,209,7.004040403963637,,663.6909090909091,1505.6303030303031,1.2568750764848486,27790.109090909093,265728.0,111945.0,0.0675613520242424,,0.3427851032,0.5775323326545455,11.252162673848485,1.165840349109091,
48315,Texas,Marion County,,19.7,4.0768708483,5.2535551597,9.0177133655,39.3,6.9,27.7,50.632390746,19.047619048,9.4,83.500887049,58.2,202,4.0166666666,,189.3,1008.3,0.3808272977,2613.5,0.0,0.0,0.0493523769,,0.3917756677,0.5588719551000001,1.9652495465,0.3708757024999999,
48317,Texas,Martin County,,18.2,3.6377681465,4.8359184423,7.6452599388,36.5,7.7,27.6,69.295398129,11.111111111,7.5,91.248334074,23.8,204,6.375,,313.25,1403.5,0.98921149475,8867.25,169808.0,95348.0,0.0,,0.3171561655,0.6828438345000001,7.032607933,2.27135123625,
48321,Texas,Matagorda County,,21.2,4.0148353649,4.9563147919,8.5547290117,40.3,5.8,29.5,69.863467108,19.14893617,9.3,84.491794235,28.8,206,6.564814814611111,,281.3888888888889,1020.6388888888888,0.8898735500833332,2810.722222222222,36743.0,10130.0,0.0635488381388888,,0.3308248569166666,0.5778485273333334,9.395151559638888,0.2831878954722222,
48323,Texas,Maverick County,,30.0,4.4414409379,4.9407746238,8.3267352864,45.5,4.9,35.2,59.716343911,21.212121212,7.4,79.99448884,19.2,207,7.339080460172414,,588.8965517241379,1998.9655172413795,1.2112918880689656,6331.172413793103,57970.0,17078.0,0.0746803371034482,,0.336463626275862,0.5888560365172414,12.298257827413792,0.2291837948620689,
48325,Texas,Medina County,,17.6,3.4740292178,4.623286951,8.2891566265,39.9,7.9,26.9,64.640971073,25.757575758,9.2,76.343585687,50.9,211,5.814102564115386,,322.8076923076923,1897.4615384615383,0.6279743001153846,17084.0,2426204.0,979988.0,0.0549187923846153,,0.2538267951538461,0.6912544125384615,2.761812779884615,0.4677629527307693,
48327,Texas,Menard County,x,17.1,3.5289700783,4.7531618356,8.064516129,36.1,6.8,25.9,77.726809378,20.0,7.2,79.900124844,22.9,212,4.888888888666667,,122.66666666666669,707.6666666666666,0.3095011163333333,367.3333333333333,0.0,0.0,0.0791433733333333,,0.3500576156666666,0.570799011,0.9744767576666667,0.289682893,
48329,Texas,Midland County,,16.1,3.3013199568,4.6305668756,8.2581337496,36.1,7.8,24.4,91.427966326,32.474226804,7.8,82.458824373,20.8,215,8.304123711350515,,970.0515463917526,1692.721649484536,1.5662920048969071,37810.96907216495,169808.0,95348.0,0.0359070998969072,,0.2880363667113402,0.6657472550412371,14.628174239381444,1.4000970592886597,
48331,Texas,Milam County,,19.7,3.9452841,5.1035495421,6.8126520681,37.2,6.5,28.2,59.408580431,29.508196721,9.2,79.000788333,43.4,216,5.7833333334,,304.75,1233.2,0.7251333408,3531.2,0.0,0.0,0.04435541655,,0.3251573703,0.630487213,5.426796486300001,0.3413448201,
48333,Texas,Mills County,,17.3,3.7251053403,5.2009048271,8.2706766917,37.0,7.2,25.6,14.362657092,13.333333333,7.8,78.564102564,22.9,217,6.388888888333334,,219.83333333333331,817.0,0.7142117853333333,920.3333333333334,0.0,0.0,0.046609064,,0.2779695035,0.6754214323333333,4.352248259666667,0.2894903683333333,
48335,Texas,Mitchell County,,19.4,3.7409079337,4.6195450503,9.8283931357,37.9,7.5,28.8,61.0567297,9.5238095238,7.1,78.034162421,29.4,218,5.952380951714285,,249.28571428571428,1222.571428571429,0.6082865528571428,1524.7142857142858,0.0,0.0,0.0227004219999999,,0.3246132541428571,0.5098291808571428,7.371094636571429,0.3412099508571428,
48337,Texas,Montague County,,17.0,3.8252968313,5.2422133387,7.9867986799,35.2,7.0,25.0,29.606811921,32.142857143,8.4,81.613226453,43.8,222,6.523809523809524,,210.14285714285717,924.2380952380952,0.7075171971428572,1963.3333333333333,0.0,0.0,0.032673052095238,,0.3264003896190476,0.6409265582857143,7.033002357380953,0.4944865941428571,
48339,Texas,Montgomery County,,14.1,3.1070810474,4.4817553297,7.2579221034,32.3,7.4,23.7,87.364834481,29.473684211,10.5,78.585757447,50.3,225,6.650537634516129,,956.2795698924732,2980.8870967741937,1.0194940915537634,71212.66129032258,6779104.0,2975382.0,0.0366598976021505,0.33,0.2769043740591398,0.6864357282741935,7.663597331516128,1.1906194743978495,0.37842233875
